Time,Irradiation,Temperature,Incidence_Angle,Load_Signal
2024-09-19 19:22:55,300,25,0,1
2024-09-19 19:22:57,300,25,0,1
2024-09-19 19:22:59,300,25,0,1
2024-09-19 19:23:01,300,25,0,1
2024-09-19 19:23:03,300,25,0,1
2024-09-19 19:23:05,300,25,0,1
2024-09-19 19:23:07,300,25,0,1
2024-09-19 19:23:09,300,25,0,1
2024-09-19 19:23:11,300,25,0,1
2024-09-19 19:23:13,300,25,0,1
2024-09-19 19:23:15,300,25,0,1
2024-09-19 19:23:17,300,25,0,1
2024-09-19 19:23:19,300,25,0,1
2024-09-19 19:23:21,300,25,0,1
2024-09-19 19:23:23,300,25,0,1
2024-09-19 19:23:25,300,25,0,1
2024-09-19 19:23:27,300,25,0,1
2024-09-19 19:23:29,300,25,0,1
2024-09-19 19:23:31,300,25,0,1
2024-09-19 19:23:33,300,25,0,1
2024-09-19 19:23:35,300,25,0,1
2024-09-19 19:23:37,300,25,0,1
2024-09-19 19:23:40,300,25,0,1
2024-09-19 19:23:42,300,25,0,1
2024-09-19 19:23:44,300,25,0,1
2024-09-19 19:23:46,300,25,0,1
2024-09-19 19:23:48,300,25,0,1
2024-09-19 19:23:50,300,25,0,1
2024-09-19 19:23:52,300,25,0,1
2024-09-19 19:23:54,300,25,0,1
2024-09-19 19:23:56,300,25,0,1
2024-09-19 19:23:58,300,25,0,1
2024-09-19 19:24:00,300,25,0,1
2024-09-19 19:24:02,300,25,0,1
2024-09-19 19:24:04,300,25,0,1
2024-09-19 19:24:06,300,25,0,1
2024-09-19 19:24:08,300,25,0,1
2024-09-19 19:24:10,300,25,0,1
2024-09-19 19:24:12,300,25,0,1
2024-09-19 19:24:14,300,25,0,1
2024-09-19 19:24:16,300,25,0,1
2024-09-19 19:24:18,300,25,0,1
2024-09-19 19:24:20,300,25,0,1
2024-09-19 19:24:22,300,25,0,1
2024-09-19 19:24:25,300,25,0,1
2024-09-19 19:24:27,300,25,0,1
2024-09-19 19:24:29,300,25,0,1
2024-09-19 19:24:31,300,25,0,1
2024-09-19 19:24:33,300,25,0,1
2024-09-19 19:24:35,300,25,0,1
2024-09-19 19:24:37,300,25,0,1
2024-09-19 19:24:39,300,25,0,1
2024-09-19 19:24:41,300,25,0,1
2024-09-19 19:24:43,300,25,0,1
2024-09-19 19:24:45,300,25,0,1
2024-09-19 19:24:47,300,25,0,1
2024-09-19 19:24:49,300,25,0,1
2024-09-19 19:24:51,300,25,0,1
2024-09-19 19:24:53,300,25,0,1
2024-09-19 19:24:55,300,25,0,1
2024-09-19 19:24:57,300,25,0,1
2024-09-19 19:24:59,300,25,0,1
2024-09-19 19:25:01,300,25,0,1
2024-09-19 19:25:03,300,25,0,1
2024-09-19 19:25:05,300,25,0,1
2024-09-19 19:25:07,300,25,0,1
2024-09-19 19:25:10,300,25,0,1
2024-09-19 19:25:12,300,25,0,1
2024-09-19 19:25:14,300,25,0,1
2024-09-19 19:25:16,300,25,0,1
2024-09-19 19:25:18,300,25,0,1
2024-09-19 19:25:20,300,25,0,1
2024-09-19 19:25:22,300,25,0,1
2024-09-19 19:25:24,300,25,0,1
2024-09-19 19:25:26,300,25,0,1
2024-09-19 19:25:28,300,25,0,1
2024-09-19 19:25:30,300,25,0,1
2024-09-19 19:25:32,300,25,0,1
2024-09-19 19:25:34,300,25,0,1
2024-09-19 19:25:36,300,25,0,1
2024-09-19 19:25:38,300,25,0,1
2024-09-19 19:25:40,300,25,0,1
2024-09-19 19:25:42,300,25,0,1
2024-09-19 19:25:44,300,25,0,1
2024-09-19 19:25:46,300,25,0,1
2024-09-19 19:25:48,300,25,0,1
2024-09-19 19:25:50,300,25,0,1
2024-09-19 19:25:53,300,25,0,1
2024-09-19 19:25:55,300,25,0,1
2024-09-19 19:25:57,300,25,0,1
2024-09-19 19:25:59,300,25,0,1
2024-09-19 19:26:01,300,25,0,1
2024-09-19 19:26:03,300,25,0,1
2024-09-19 19:26:05,300,25,0,1
2024-09-19 19:26:07,300,25,0,1
2024-09-19 19:26:09,300,25,0,1
2024-09-19 19:26:11,300,25,0,1
2024-09-19 19:26:13,300,25,0,1
2024-09-19 19:26:15,300,25,0,1
2024-09-19 19:26:17,300,25,0,1
2024-09-19 19:26:19,300,25,0,1
2024-09-19 19:26:21,300,25,0,1
2024-09-19 19:26:23,300,25,0,1
2024-09-19 19:26:25,300,25,0,1
2024-09-19 19:26:27,300,25,0,1
2024-09-19 19:26:29,300,25,0,1
2024-09-19 19:26:31,300,25,0,1
2024-09-19 19:26:33,300,25,0,1
2024-09-19 19:26:35,300,25,0,1
2024-09-19 19:26:37,300,25,0,1
2024-09-19 19:26:40,300,25,0,1
2024-09-19 19:26:42,300,25,0,1
2024-09-19 19:26:44,300,25,0,1
2024-09-19 19:26:46,300,25,0,1
2024-09-19 19:26:48,300,25,0,1
2024-09-19 19:26:50,300,25,0,1
2024-09-19 19:26:52,300,25,0,1
2024-09-19 19:26:54,300,25,0,1
2024-09-19 19:26:56,300,25,0,1
2024-09-19 19:26:58,300,25,0,1
2024-09-19 19:27:00,300,25,0,1
2024-09-19 19:27:02,300,25,0,1
2024-09-19 19:27:04,300,25,0,1
2024-09-19 19:27:06,300,25,0,1
2024-09-19 19:27:08,300,25,0,1
2024-09-19 19:27:10,300,25,0,1
2024-09-19 19:27:12,300,25,0,1
2024-09-19 19:27:14,300,25,0,1
2024-09-19 19:27:16,300,25,0,1
2024-09-19 19:27:18,300,25,0,1
2024-09-19 19:27:20,300,25,0,1
2024-09-19 19:27:23,300,25,0,1
2024-09-19 19:27:25,300,25,0,1
2024-09-19 19:27:27,300,25,0,1
2024-09-19 19:27:29,300,25,0,1
2024-09-19 19:27:31,300,25,0,1
2024-09-19 19:27:33,300,25,0,1
2024-09-19 19:27:35,300,25,0,1
2024-09-19 19:27:37,300,25,0,1
2024-09-19 19:27:39,300,25,0,1
2024-09-19 19:27:41,300,25,0,1
2024-09-19 19:27:43,300,25,0,1
2024-09-19 19:27:45,300,25,0,1
2024-09-19 19:27:47,300,25,0,1
2024-09-19 19:27:49,300,25,0,1
2024-09-19 19:27:51,300,25,0,1
2024-09-19 19:27:53,300,25,0,1
2024-09-19 19:27:55,300,25,0,1
2024-09-19 19:27:57,300,25,0,1
2024-09-19 19:27:59,300,25,0,1
2024-09-19 19:28:01,300,25,0,1
2024-09-19 19:28:03,300,25,0,1
2024-09-19 19:28:05,300,25,0,1
2024-09-19 19:28:08,300,25,0,1
2024-09-19 19:28:10,300,25,0,1
2024-09-19 19:28:12,300,25,0,1
2024-09-19 19:28:14,300,25,0,1
2024-09-19 19:28:16,300,25,0,1
2024-09-19 19:28:18,300,25,0,1
2024-09-19 19:28:20,300,25,0,1
2024-09-19 19:28:22,300,25,0,1
2024-09-19 19:28:24,300,25,0,1
2024-09-19 19:28:26,300,25,0,1
2024-09-19 19:28:28,300,25,0,1
2024-09-19 19:28:30,300,25,0,1
2024-09-19 19:28:32,300,25,0,1
2024-09-19 19:28:34,300,25,0,1
2024-09-19 19:28:36,300,25,0,1
2024-09-19 19:28:38,300,25,0,1
2024-09-19 19:28:40,300,25,0,1
2024-09-19 19:28:42,300,25,0,1
2024-09-19 19:28:44,300,25,0,1
2024-09-19 19:28:46,300,25,0,1
2024-09-19 19:28:48,300,25,0,1
2024-09-19 19:28:50,300,25,0,1
2024-09-19 19:28:53,300,25,0,1
2024-09-19 19:28:55,300,25,0,1
2024-09-19 19:28:57,300,25,0,1
2024-09-19 19:28:59,300,25,0,1
2024-09-19 19:29:01,300,25,0,1
2024-09-19 19:29:03,300,25,0,1
2024-09-19 19:29:05,300,25,0,1
2024-09-19 19:29:07,300,25,0,1
2024-09-19 19:29:09,300,25,0,1
2024-09-19 19:29:11,300,25,0,1
2024-09-19 19:29:13,300,25,0,1
2024-09-19 19:29:15,300,25,0,1
2024-09-19 19:29:17,300,25,0,1
2024-09-19 19:29:19,300,25,0,1
2024-09-19 19:29:21,300,25,0,1
2024-09-19 19:29:23,300,25,0,1
2024-09-19 19:29:25,300,25,0,1
2024-09-19 19:29:27,300,25,0,1
2024-09-19 19:29:29,300,25,0,1
2024-09-19 19:29:31,300,25,0,1
2024-09-19 19:29:33,300,25,0,1
2024-09-19 19:29:35,300,25,0,1
2024-09-19 19:29:38,300,25,0,1
2024-09-19 19:29:40,300,25,0,1
2024-09-19 19:29:42,300,25,0,1
2024-09-19 19:29:44,300,25,0,1
2024-09-19 19:29:46,300,25,0,1
2024-09-19 19:29:48,300,25,0,1
2024-09-19 19:29:50,300,25,0,1
2024-09-19 19:29:52,300,25,0,1
2024-09-19 19:29:54,300,25,0,1
2024-09-19 19:29:56,300,25,0,1
2024-09-19 19:29:58,300,25,0,1
2024-09-19 19:30:00,300,25,0,1
2024-09-19 19:30:02,300,25,0,1
2024-09-19 19:30:04,300,25,0,1
2024-09-19 19:30:06,300,25,0,1
2024-09-19 19:30:08,300,25,0,1
2024-09-19 19:30:10,300,25,0,1
2024-09-19 19:30:12,300,25,0,1
2024-09-19 19:30:14,300,25,0,1
2024-09-19 19:30:16,300,25,0,1
2024-09-19 19:30:18,300,25,0,1
2024-09-19 19:30:20,300,25,0,1
2024-09-19 19:30:23,300,25,0,1
2024-09-19 19:30:25,300,25,0,1
2024-09-19 19:30:27,300,25,0,1
2024-09-19 19:30:29,300,25,0,1
2024-09-19 19:30:31,300,25,0,1
2024-09-19 19:30:33,300,25,0,1
2024-09-19 19:30:35,300,25,0,1
2024-09-19 19:30:37,300,25,0,1
2024-09-19 19:30:39,300,25,0,1
2024-09-19 19:30:41,300,25,0,1
2024-09-19 19:30:43,300,25,0,1
2024-09-19 19:30:45,300,25,0,1
2024-09-19 19:30:47,300,25,0,1
2024-09-19 19:30:49,300,25,0,1
2024-09-19 19:30:51,300,25,0,1
2024-09-19 19:30:53,300,25,0,1
2024-09-19 19:30:55,300,25,0,1
2024-09-19 19:30:57,300,25,0,1
2024-09-19 19:30:59,300,25,0,1
2024-09-19 19:31:01,300,25,0,1
2024-09-19 19:31:03,300,25,0,1
2024-09-19 19:31:05,300,25,0,1
2024-09-19 19:31:08,300,25,0,1
2024-09-19 19:31:10,300,25,0,1
2024-09-19 19:31:12,300,25,0,1
2024-09-19 19:31:14,300,25,0,1
2024-09-19 19:31:16,300,25,0,1
2024-09-19 19:31:18,300,25,0,1
2024-09-19 19:31:20,300,25,0,1
2024-09-19 19:31:22,300,25,0,1
2024-09-19 19:31:24,300,25,0,1
2024-09-19 19:31:26,300,25,0,1
2024-09-19 19:31:28,300,25,0,1
2024-09-19 19:31:30,300,25,0,1
2024-09-19 19:31:32,300,25,0,1
2024-09-19 19:31:34,300,25,0,1
2024-09-19 19:31:36,300,25,0,1
2024-09-19 19:31:38,300,25,0,1
2024-09-19 19:31:40,300,25,0,1
2024-09-19 19:31:42,300,25,0,1
2024-09-19 19:31:44,300,25,0,1
2024-09-19 19:31:46,300,25,0,1
2024-09-19 19:31:48,300,25,0,1
2024-09-19 19:31:50,300,25,0,1
2024-09-19 19:31:53,300,25,0,1
2024-09-19 19:31:55,300,25,0,1
2024-09-19 19:31:57,300,25,0,1
2024-09-19 19:31:59,300,25,0,1
2024-09-19 19:32:01,300,25,0,1
2024-09-19 19:32:03,300,25,0,1
2024-09-19 19:32:05,300,25,0,1
2024-09-19 19:32:07,300,25,0,1
2024-09-19 19:32:09,300,25,0,1
2024-09-19 19:32:11,300,25,0,1
2024-09-19 19:32:13,300,25,0,1
2024-09-19 19:32:15,300,25,0,1
2024-09-19 19:32:17,300,25,0,1
2024-09-19 19:32:19,300,25,0,1
2024-09-19 19:32:21,300,25,0,1
2024-09-19 19:32:23,300,25,0,1
2024-09-19 19:32:25,300,25,0,1
2024-09-19 19:32:27,300,25,0,1
2024-09-19 19:32:29,300,25,0,1
2024-09-19 19:32:31,300,25,0,1
2024-09-19 19:32:33,300,25,0,1
2024-09-19 19:32:36,300,25,0,1
2024-09-19 19:32:38,300,25,0,1
2024-09-19 19:32:40,300,25,0,1
2024-09-19 19:32:42,300,25,0,1
2024-09-19 19:32:44,300,25,0,1
2024-09-19 19:32:46,300,25,0,1
2024-09-19 19:32:48,300,25,0,1
2024-09-19 19:32:50,300,25,0,1
2024-09-19 19:32:52,300,25,0,1
2024-09-19 19:32:54,300,25,0,1
2024-09-19 19:32:56,300,25,0,1
2024-09-19 19:32:58,300,25,0,1
2024-09-19 19:33:00,300,25,0,1
2024-09-19 19:33:02,300,25,0,1
2024-09-19 19:33:04,300,25,0,1
2024-09-19 19:33:06,300,25,0,1
2024-09-19 19:33:08,300,25,0,1
2024-09-19 19:33:10,300,25,0,1
2024-09-19 19:33:12,300,25,0,1
2024-09-19 19:33:14,300,25,0,1
2024-09-19 19:33:16,300,25,0,1
2024-09-19 19:33:18,300,25,0,1
2024-09-19 19:33:21,300,25,0,1
2024-09-19 19:33:23,300,25,0,1
2024-09-19 19:33:25,300,25,0,1
2024-09-19 19:33:27,300,25,0,1
2024-09-19 19:33:29,300,25,0,1
2024-09-19 19:33:31,300,25,0,1
2024-09-19 19:33:33,300,25,0,1
2024-09-19 19:33:35,300,25,0,1
2024-09-19 19:33:37,300,25,0,1
2024-09-19 19:33:39,300,25,0,1
2024-09-19 19:33:41,300,25,0,1
2024-09-19 19:33:43,300,25,0,1
2024-09-19 19:33:45,300,25,0,1
2024-09-19 19:33:47,300,25,0,1
2024-09-19 19:33:49,1000,25,0,0
2024-09-19 19:33:51,1000,25,0,0
2024-09-19 19:33:53,1000,25,0,0
2024-09-19 19:33:55,1000,25,0,0
2024-09-19 19:33:57,1000,25,0,0
2024-09-19 19:33:59,1000,25,0,0
2024-09-19 19:34:01,1000,25,0,0
2024-09-19 19:34:03,1000,25,0,0
2024-09-19 19:34:06,1000,25,0,0
2024-09-19 19:34:08,1000,25,0,0
2024-09-19 19:34:10,1000,25,0,0
2024-09-19 19:34:12,1000,25,0,0
2024-09-19 19:34:14,1000,25,0,0
2024-09-19 19:34:16,1000,25,0,0
2024-09-19 19:34:18,1000,25,0,0
2024-09-19 19:34:20,1000,25,0,0
2024-09-19 19:34:22,1000,25,0,0
2024-09-19 19:34:24,1000,25,0,0
2024-09-19 19:34:26,1000,25,0,0
2024-09-19 19:34:28,1000,25,0,0
2024-09-19 19:34:30,1000,25,0,0
2024-09-19 19:34:32,1000,25,0,0
2024-09-19 19:34:34,1000,25,0,0
2024-09-19 19:34:36,1000,25,0,0
2024-09-19 19:34:38,1000,25,0,0
2024-09-19 19:34:40,1000,25,0,0
2024-09-19 19:34:42,1000,25,0,0
2024-09-19 19:34:44,1000,25,0,0
2024-09-19 19:34:46,1000,25,0,0
2024-09-19 19:34:49,1000,25,0,0
2024-09-19 19:34:51,1000,25,0,0
2024-09-19 19:34:53,1000,25,0,0
2024-09-19 19:34:55,1000,25,0,0
2024-09-19 19:34:57,1000,25,0,0
2024-09-19 19:34:59,1000,25,0,0
2024-09-19 19:35:01,1000,25,0,0
2024-09-19 19:35:03,1000,25,0,0
2024-09-19 19:35:05,1000,25,0,0
2024-09-19 19:35:07,1000,25,0,0
2024-09-19 19:35:09,1000,25,0,0
2024-09-19 19:35:11,1000,25,0,0
2024-09-19 19:35:13,1000,25,0,0
2024-09-19 19:35:15,1000,25,0,0
2024-09-19 19:35:17,1000,25,0,0
2024-09-19 19:35:19,1000,25,0,0
2024-09-19 19:35:21,1000,25,0,0
2024-09-19 19:35:23,1000,25,0,0
2024-09-19 19:35:25,1000,25,0,0
2024-09-19 19:35:27,1000,25,0,0
2024-09-19 19:35:29,1000,25,0,0
2024-09-19 19:35:32,1000,25,0,0
2024-09-19 19:35:34,1000,25,0,0
2024-09-19 19:35:36,1000,25,0,0
2024-09-19 19:35:38,1000,25,0,0
2024-09-19 19:35:40,1000,25,0,0
2024-09-19 19:35:42,1000,25,0,0
2024-09-19 19:35:44,1000,25,0,0
2024-09-19 19:35:46,1000,25,0,0
2024-09-19 19:35:48,1000,25,0,0
2024-09-19 19:35:50,1000,25,0,0
2024-09-19 19:35:52,1000,25,0,0
2024-09-19 19:35:54,1000,25,0,0
2024-09-19 19:35:56,1000,25,0,0
2024-09-19 19:35:58,1000,25,0,0
2024-09-19 19:36:00,1000,25,0,0
2024-09-19 19:36:02,1000,25,0,0
2024-09-19 19:36:04,1000,25,0,0
2024-09-19 19:36:06,1000,25,0,0
2024-09-19 19:36:08,1000,25,0,0
2024-09-19 19:36:10,1000,25,0,0
2024-09-19 19:36:12,1000,25,0,0
2024-09-19 19:36:15,1000,25,0,0
2024-09-19 19:36:17,1000,25,0,0
2024-09-19 19:36:19,1000,25,0,0
2024-09-19 19:36:21,1000,25,0,0
2024-09-19 19:36:23,1000,25,0,0
2024-09-19 19:36:25,1000,25,0,0
2024-09-19 19:36:27,1000,25,0,0
2024-09-19 19:36:29,1000,25,0,0
2024-09-19 19:36:31,1000,25,0,0
2024-09-19 19:36:33,1000,25,0,0
2024-09-19 19:36:35,1000,25,0,0
2024-09-19 19:36:37,1000,25,0,0
